,id,link,type,pseudo_coi,title,text,area_text,area_name,num_areas,city
330,1388-2,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","Racine/Kenosha combined industrial, distribution driven economy with exurban and agricultural areas  (in greater MKE media market 2)",Community 2,21,Milwaukee
330,1388-3,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","Exurban and rural counties of MKE media market with agricultural, industrial, distribution,  and tourism based economy (MKE market 3)",Community 3,21,Milwaukee
330,1388-4,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ",Dane County (Madison Market 1),Community 4,21,Milwaukee
330,1388-5,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ",Janesville-Beloit or Rock County industrial agricultural region (Madison market 2),Community 5,21,Milwaukee
330,1388-6,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ",Fond du Lac County - FDL MSA and industrial/rural region (GB/Appleton media market 1) ,Community 7,21,Milwaukee
330,1388-7,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","Green Bay/Appleton/Oshkosh Fox Valley Metro area combined region, including Oneida Nation. Industrial and major economic hub (GB/Appleton market 2)",Community 8,21,Milwaukee
330,1388-8,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","Manitowoc County, micropolitan statistical area industrial and agricultural region (GB/Appleton market 3)
",Community 9,21,Milwaukee
330,1388-9,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ",Sheboygan - Kohler MSA - Sheboygan County industrial and agricultural region (Milwaukee media market 4),Community 12,21,Milwaukee
330,1388-10,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ",Lower Wolf River and Upper Fox Watersheds - rural and agricultural region (GB/Appleton media market 4),Community 13,21,Milwaukee
330,1388-11,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","LaCrosse/EauClaire media market rural counties including tribal lands, agricultural, tourism and corrections based economies. ( LCEC media market 1)",Community 14,21,Milwaukee
330,1388-12,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","LaCrosse MSA - LaCrosse County featuring industrial, agricultural economies with UW-LC as major institution (LCEC 2) ",Community 15,21,Milwaukee
330,1388-13,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","Greater Wausau/Stevens Point/Marshfield/WiscRapids metro industrial and agricultural region plus UW-Stevens Point and the Marshfeild Clinic (Wausau-Rhinelander media market 1)
",Community 16,21,Milwaukee
330,1388-14,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","Northwest Central agricultural and forestry region rural areas of Wausau-Rhinelander media market (Wausau-Rhinelander media market 2)
",Community 17,21,Milwaukee
330,1388-15,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","EauClaire/Chippewa Valley region featuring industrial, agricultural, retail HQ  - Menards - and corrections based economy. Also UWEC is major academic institution and employer (LCEC media market 3)",Community 18,21,Milwaukee
330,1388-16,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","Twin Cities Media Market WI exurban and rural communities featuring rural, agricultural, distribution, and corrections based economy (also two academic institutions UW Stout, UW River Falls) (MSP media market 1)",Community 19,21,Milwaukee
330,1388-17,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","Duluth Superior Media market region featuring rural, forestry, industrial and tourism economy, along with UW-Superior (Duluth-Superior media market 1)",Community 20,21,Milwaukee
330,1388-18,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ",Northwoods/Wolf River Watershed featuring tribal lands (Menominee Nation) rural and agricultural economic region with tourism and some industrial and distribution (GB/Appleton Media market 5),Community 21,21,Milwaukee
330,1388-19,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","Rural northern Madison media market (Madison media market 3)
",Community 24,21,Milwaukee
330,1388-20,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ",Door/Kewaunee County rural/agricultural region with tourist hub (GB/Appleton media market 6),Community 25,21,Milwaukee
330,1388-21,https://districtr.org/COI/30206,coi,,"Media Markets, Metro Areas  COI2","This is a second, corrected attempt to capture each of the state's 7 media markets and the Metropolitan/Rural regions within them. There is technically an eighth market in one county bordering Northern MI, but because it is much smaller than any legislative district, it is included in the GB/Appleton Market which also broadcasts to several other N. MI counties.    As I stated in my previous map. COIs effectively start with media markets. Even though fewer people are consuming traditional TV/Radio and print media, these markets still have a dominant effect on our daily lives. For instance media markets often define the weather forecasts we check, the airports we fly from, the health systems we rely on, and even the sports teams we pull for.  Clearly legislative districts should not be split across media markets unless it's impossible. The top three markets can all fit over a full Congressional districts as well, with the Milwaukee market fitting nearly 3 districts. At worst, all but the most NW Congressional districts should only be spread across 2 markets. Furthermore, the five WI based markets are all large enough to contain a metro area distinct from other parts of the markets.  When possible districts should fit into these metro or non-metro regions and should even fit into counties and municipalities. That keeps voters social and economic interests closer.  This approach should be governing for any districting that considers COIs. ","South Rural Madison Market and driftless region featuring education (UWPlatteville), agricultural, tourism, corrections, and industrial based economy (Madison Media Market number 4)",Community 26,21,Milwaukee
334,1452-1,https://districtr.org/COI/30510 ,coi,,DeForest Area COI DeFo/Windsor/Vienna,"I moved to DeForest in 2010. Since then, I have been involved with many activities in this area which lead me to conclude that the communities of DeForest, Windsor and Vienna represent a Community of Interest that should be considered as a unit for political redistricting purposes for the following reasons:  a) These communities WERE united prior to the last redistricting; b) These communities share the services of a library and a community center; c) Two of these communities (DeForest & Windsor) fully share a school district, while part of Vienna also shares that same District.","The Village of DeForest is a growing community located just ten minutes north of Madison.  DeForest is dedicated to ensuring a premier municipality for roughly 10,619 residents (2019 est) through its beautiful park system, safe neighborhoods, and quality public services. 

The 2019 estimated population of 10, 619 represents almost a 20% increase over its 2010 census population.
",Village of DeForest,3,DeForest
334,1452-2,https://districtr.org/COI/30510 ,coi,,DeForest Area COI DeFo/Windsor/Vienna,"I moved to DeForest in 2010. Since then, I have been involved with many activities in this area which lead me to conclude that the communities of DeForest, Windsor and Vienna represent a Community of Interest that should be considered as a unit for political redistricting purposes for the following reasons:  a) These communities WERE united prior to the last redistricting; b) These communities share the services of a library and a community center; c) Two of these communities (DeForest & Windsor) fully share a school district, while part of Vienna also shares that same District.",,Village of Windsor,3,DeForest
334,1452-3,https://districtr.org/COI/30510 ,coi,,DeForest Area COI DeFo/Windsor/Vienna,"I moved to DeForest in 2010. Since then, I have been involved with many activities in this area which lead me to conclude that the communities of DeForest, Windsor and Vienna represent a Community of Interest that should be considered as a unit for political redistricting purposes for the following reasons:  a) These communities WERE united prior to the last redistricting; b) These communities share the services of a library and a community center; c) Two of these communities (DeForest & Windsor) fully share a school district, while part of Vienna also shares that same District.","Vienna is a mostly rural town between the villages of DeForest and Waunakee. Its children are split between the DeForest, Waunakee, and the Lodi School Districts.

Its 2019 estimated population of 1,575 represented a bit more than a 6% increase over the 2010 census.
",Town of Vienna,3,DeForest
336,1471-1,https://districtr.org/COI/30538?event=pmc,coi,,PMC at UU Wausau,"When drawing the 85th Assembly District and the 7th Congressional District, we considered the location of tribal nations, farming regions, industry, tourism,  year-round recreation, watersheds, communities that shop, work, attend Church & community events (the arts, music, etc) in neighboring communities. We considered the current district lines, and noticed that some tribes were split up between districts, and that the lines are drawn in a way that does not make sense when considering the regions and communities of interest.","7th Congressional District, being mindful of tribal nations, as well as other communities of interest, such as year-round recreation, farming, tourism, logging/lumber industry, papermills/industry, watersheds, natural resources.",7th CD-1,4,Wausau
336,1471-2,https://districtr.org/COI/30538?event=pmc,coi,,PMC at UU Wausau,"When drawing the 85th Assembly District and the 7th Congressional District, we considered the location of tribal nations, farming regions, industry, tourism,  year-round recreation, watersheds, communities that shop, work, attend Church & community events (the arts, music, etc) in neighboring communities. We considered the current district lines, and noticed that some tribes were split up between districts, and that the lines are drawn in a way that does not make sense when considering the regions and communities of interest.","Wausau and surrounding communities, where consumers go to shop, work, play, attend Church and live. Includes two large hospitals and their associated clinics. 400 block and the arts draw in citizens from communities surrounding Wausau. Regional Farmer's markets.",85th Assembly District,4,Wausau
336,1471-3,https://districtr.org/COI/30538?event=pmc,coi,,PMC at UU Wausau,"When drawing the 85th Assembly District and the 7th Congressional District, we considered the location of tribal nations, farming regions, industry, tourism,  year-round recreation, watersheds, communities that shop, work, attend Church & community events (the arts, music, etc) in neighboring communities. We considered the current district lines, and noticed that some tribes were split up between districts, and that the lines are drawn in a way that does not make sense when considering the regions and communities of interest.",,Community 3,4,Wausau
336,1471-4,https://districtr.org/COI/30538?event=pmc,coi,,PMC at UU Wausau,"When drawing the 85th Assembly District and the 7th Congressional District, we considered the location of tribal nations, farming regions, industry, tourism,  year-round recreation, watersheds, communities that shop, work, attend Church & community events (the arts, music, etc) in neighboring communities. We considered the current district lines, and noticed that some tribes were split up between districts, and that the lines are drawn in a way that does not make sense when considering the regions and communities of interest.",,Community 4,4,Wausau
337,1477-1,https://districtr.org/COI/30584,coi,,Town of Sugar Creek,"Sugar Creek Township is located in the northern western section of Walworth County and is serviced by the Elkhorn, Whitewater and Delavan-Darien School Districts. This presents confusion during elections when school referenda are on the ballot since three different ballots must be prepared. The main retail center is a local Mobil station and citizens must travel to the City of Elkhorn or City of Janesville for shopping and services. It is represented by WI 31st Assembly District; across Hwys 12/67, Lafayette Twonship is inthe 32nd Assembly district.","The Town of Sugar Creek is located northwest of Elkhorn, Wisconsin. It incorporates the Wandawega, Tibbetts, and Millard neighborhoods as well as a piece of the Lauderdale Lakes. Most students attend the Elkhorn Area School District with a smaller amount of families being serviced by the City of Delavan and City of Whitewater School District. This makes the job of the Sugar Creek Town Clerk more complicated than necessary when school referenda are on the ballot. The township has established residential neighborhoods and large areas of land devoted to agriculture.  There is one elementary school, a gas station/convenience store, three restaurants, a bar and a Dollar Store under construction. Shopping is done either in the City of Elkhorn, City of Delavan or City of Whitewater.  There are several lakes for fishing, swimming, and boating. Ideally, all students residing in the township would attend Elkhorn Area schools. Election officials must prepare three sets of ballots when school referenda are present.",Town of Sugar Creek,4,Elkhorn
337,1477-2,https://districtr.org/COI/30584,coi,,Town of Sugar Creek,"Sugar Creek Township is located in the northern western section of Walworth County and is serviced by the Elkhorn, Whitewater and Delavan-Darien School Districts. This presents confusion during elections when school referenda are on the ballot since three different ballots must be prepared. The main retail center is a local Mobil station and citizens must travel to the City of Elkhorn or City of Janesville for shopping and services. It is represented by WI 31st Assembly District; across Hwys 12/67, Lafayette Twonship is inthe 32nd Assembly district.","Services all of the city of Elkhorn, plus portions of Sugar Creek, LaGrange, Lafayette, and Delavan Townships",Elkhorn School District,4,Elkhorn
337,1477-3,https://districtr.org/COI/30584,coi,,Town of Sugar Creek,"Sugar Creek Township is located in the northern western section of Walworth County and is serviced by the Elkhorn, Whitewater and Delavan-Darien School Districts. This presents confusion during elections when school referenda are on the ballot since three different ballots must be prepared. The main retail center is a local Mobil station and citizens must travel to the City of Elkhorn or City of Janesville for shopping and services. It is represented by WI 31st Assembly District; across Hwys 12/67, Lafayette Twonship is inthe 32nd Assembly district.",,Whitewater School District,4,Elkhorn
337,1477-4,https://districtr.org/COI/30584,coi,,Town of Sugar Creek,"Sugar Creek Township is located in the northern western section of Walworth County and is serviced by the Elkhorn, Whitewater and Delavan-Darien School Districts. This presents confusion during elections when school referenda are on the ballot since three different ballots must be prepared. The main retail center is a local Mobil station and citizens must travel to the City of Elkhorn or City of Janesville for shopping and services. It is represented by WI 31st Assembly District; across Hwys 12/67, Lafayette Twonship is inthe 32nd Assembly district.",,Delavan-Darien School District,4,Elkhorn
